prj_no,S,year,code,ecoregion,value
G300_FWOA_v3,S03,40,BLH,CAS,1601100.0
G300_FWOA_v3,S03,40,BLH,EWCR,0.0
G300_FWOA_v3,S03,45,BLH,AVT,190091700.0
G300_FWOA_v3,S03,45,BLH,LTB,465300.0
G300_FWOA_v3,S03,45,BLH,UBA,77400.0
G300_FWOA_v3,S03,45,BLH,BFD,0.0
G300_FWOA_v3,S03,45,BLH,UPO,115007400.0
G300_FWOA_v3,S03,45,BLH,LPO,1800.0
G300_FWOA_v3,S03,45,BLH,MEL,45000.0
G300_FWOA_v3,S03,45,BLH,LBA,6300.0
G300_FWOA_v3,S03,45,BLH,BRT,0.0
G300_FWOA_v3,S03,45,BLH,CAS,1689300.0
G300_FWOA_v3,S03,45,BLH,EWCR,0.0
G300_FWOA_v3,S03,50,BLH,AVT,191481300.0
G300_FWOA_v3,S03,50,BLH,LTB,452700.0
G300_FWOA_v3,S03,50,BLH,UBA,22500.0
G300_FWOA_v3,S03,50,BLH,BFD,0.0
G300_FWOA_v3,S03,50,BLH,UPO,103697100.0
G300_FWOA_v3,S03,50,BLH,LPO,0.0
G300_FWOA_v3,S03,50,BLH,MEL,10800.0
G300_FWOA_v3,S03,50,BLH,LBA,0.0
G300_FWOA_v3,S03,50,BLH,BRT,0.0
G300_FWOA_v3,S03,50,BLH,CAS,3600.0
G300_FWOA_v3,S03,50,BLH,EWCR,0.0
G300_FWOA_v3,S03,5,SWA,AVT,771526800.0
G300_FWOA_v3,S03,5,SWA,LTB,86515200.0
G300_FWOA_v3,S03,5,SWA,UBA,769076100.0
G300_FWOA_v3,S03,5,SWA,BFD,7393500.0
G300_FWOA_v3,S03,5,SWA,UPO,1040490900.0
G300_FWOA_v3,S03,5,SWA,LPO,0.0
G300_FWOA_v3,S03,5,SWA,MEL,38999700.0
G300_FWOA_v3,S03,5,SWA,LBA,694800.0
G300_FWOA_v3,S03,5,SWA,BRT,1584000.0
G300_FWOA_v3,S03,5,SWA,CAS,3794400.0
G300_FWOA_v3,S03,5,SWA,EWCR,0.0
G300_FWOA_v3,S03,10,SWA,AVT,734231700.0
G300_FWOA_v3,S03,10,SWA,LTB,47880000.0
G300_FWOA_v3,S03,10,SWA,UBA,666543600.0
G300_FWOA_v3,S03,10,SWA,BFD,6089400.0
G300_FWOA_v3,S03,10,SWA,UPO,874749600.0
G300_FWOA_v3,S03,10,SWA,LPO,900.0
G300_FWOA_v3,S03,10,SWA,MEL,33352200.0
G300_FWOA_v3,S03,10,SWA,LBA,227700.0
G300_FWOA_v3,S03,10,SWA,BRT,565200.0
G300_FWOA_v3,S03,10,SWA,CAS,2471400.0
G300_FWOA_v3,S03,10,SWA,EWCR,0.0
G300_FWOA_v3,S03,15,SWA,AVT,666334800.0
G300_FWOA_v3,S03,15,SWA,LTB,35118900.0
G300_FWOA_v3,S03,15,SWA,UBA,473546700.0
G300_FWOA_v3,S03,15,SWA,BFD,1848600.0
G300_FWOA_v3,S03,15,SWA,UPO,254600100.0
G300_FWOA_v3,S03,15,SWA,LPO,0.0
G300_FWOA_v3,S03,15,SWA,MEL,27741600.0
G300_FWOA_v3,S03,15,SWA,LBA,87300.0
G300_FWOA_v3,S03,15,SWA,BRT,373500.0
G300_FWOA_v3,S03,15,SWA,CAS,1349100.0
G300_FWOA_v3,S03,15,SWA,EWCR,0.0
G300_FWOA_v3,S03,20,SWA,AVT,620490600.0
G300_FWOA_v3,S03,20,SWA,LTB,20154600.0
G300_FWOA_v3,S03,20,SWA,UBA,159461100.0
G300_FWOA_v3,S03,20,SWA,BFD,1682100.0
G300_FWOA_v3,S03,20,SWA,UPO,190998900.0
G300_FWOA_v3,S03,20,SWA,LPO,0.0
G300_FWOA_v3,S03,20,SWA,MEL,14980500.0
G300_FWOA_v3,S03,20,SWA,LBA,100800.0
G300_FWOA_v3,S03,20,SWA,BRT,400500.0
G300_FWOA_v3,S03,20,SWA,CAS,1190700.0
G300_FWOA_v3,S03,20,SWA,EWCR,0.0
G300_FWOA_v3,S03,25,SWA,AVT,538506900.0
G300_FWOA_v3,S03,25,SWA,LTB,13345200.0
G300_FWOA_v3,S03,25,SWA,UBA,135277200.0
G300_FWOA_v3,S03,25,SWA,BFD,0.0
G300_FWOA_v3,S03,25,SWA,UPO,166277700.0
G300_FWOA_v3,S03,25,SWA,LPO,0.0
G300_FWOA_v3,S03,25,SWA,MEL,8084700.0
G300_FWOA_v3,S03,25,SWA,LBA,77400.0
G300_FWOA_v3,S03,25,SWA,BRT,192600.0
G300_FWOA_v3,S03,25,SWA,CAS,881100.0
G300_FWOA_v3,S03,25,SWA,EWCR,0.0
G300_FWOA_v3,S03,30,SWA,AVT,470968200.0
G300_FWOA_v3,S03,30,SWA,LTB,7459200.0
G300_FWOA_v3,S03,30,SWA,UBA,73139400.0
G300_FWOA_v3,S03,30,SWA,BFD,1800.0
G300_FWOA_v3,S03,30,SWA,UPO,152937000.0
G300_FWOA_v3,S03,30,SWA,LPO,900.0
G300_FWOA_v3,S03,30,SWA,MEL,6967800.0
G300_FWOA_v3,S03,30,SWA,LBA,84600.0
G300_FWOA_v3,S03,30,SWA,BRT,10800.0
G300_FWOA_v3,S03,30,SWA,CAS,1336500.0
G300_FWOA_v3,S03,30,SWA,EWCR,0.0
G300_FWOA_v3,S03,35,SWA,AVT,323280000.0
G300_FWOA_v3,S03,35,SWA,LTB,3124800.0
G300_FWOA_v3,S03,35,SWA,UBA,23942700.0
G300_FWOA_v3,S03,35,SWA,BFD,1800.0
G300_FWOA_v3,S03,35,SWA,UPO,141560100.0
G300_FWOA_v3,S03,35,SWA,LPO,0.0
G300_FWOA_v3,S03,35,SWA,MEL,2034000.0
G300_FWOA_v3,S03,35,SWA,LBA,72900.0
G300_FWOA_v3,S03,35,SWA,BRT,8100.0
G300_FWOA_v3,S03,35,SWA,CAS,1629000.0
G300_FWOA_v3,S03,35,SWA,EWCR,0.0
G300_FWOA_v3,S03,40,SWA,AVT,239346900.0
G300_FWOA_v3,S03,40,SWA,LTB,1293300.0
G300_FWOA_v3,S03,40,SWA,UBA,1134000.0
G300_FWOA_v3,S03,40,SWA,BFD,900.0
G300_FWOA_v3,S03,40,SWA,UPO,130278600.0
G300_FWOA_v3,S03,40,SWA,LPO,0.0
G300_FWOA_v3,S03,40,SWA,MEL,45000.0
G300_FWOA_v3,S03,40,SWA,LBA,6300.0
G300_FWOA_v3,S03,40,SWA,BRT,9000.0
G300_FWOA_v3,S03,40,SWA,CAS,1601100.0
G300_FWOA_v3,S03,40,SWA,EWCR,0.0
G300_FWOA_v3,S03,45,SWA,AVT,190091700.0
G300_FWOA_v3,S03,45,SWA,LTB,465300.0
G300_FWOA_v3,S03,45,SWA,UBA,77400.0
G300_FWOA_v3,S03,45,SWA,BFD,0.0
G300_FWOA_v3,S03,45,SWA,UPO,115007400.0
G300_FWOA_v3,S03,45,SWA,LPO,1800.0
G300_FWOA_v3,S03,45,SWA,MEL,45000.0
G300_FWOA_v3,S03,45,SWA,LBA,6300.0
G300_FWOA_v3,S03,45,SWA,BRT,0.0
G300_FWOA_v3,S03,45,SWA,CAS,1689300.0
G300_FWOA_v3,S03,45,SWA,EWCR,0.0
G300_FWOA_v3,S03,50,SWA,AVT,191481300.0
G300_FWOA_v3,S03,50,SWA,LTB,452700.0
G300_FWOA_v3,S03,50,SWA,UBA,22500.0
G300_FWOA_v3,S03,50,SWA,BFD,0.0
G300_FWOA_v3,S03,50,SWA,UPO,103697100.0
G300_FWOA_v3,S03,50,SWA,LPO,0.0
G300_FWOA_v3,S03,50,SWA,MEL,10800.0
G300_FWOA_v3,S03,50,SWA,LBA,0.0
G300_FWOA_v3,S03,50,SWA,BRT,0.0
G300_FWOA_v3,S03,50,SWA,CAS,3600.0
G300_FWOA_v3,S03,50,SWA,EWCR,0.0
G300_FWOA_v3,S03,5,FRM,AVT,339049800.0
G300_FWOA_v3,S03,5,FRM,LTB,334162800.0
G300_FWOA_v3,S03,5,FRM,UBA,682696800.0
G300_FWOA_v3,S03,5,FRM,BFD,112927500.0
G300_FWOA_v3,S03,5,FRM,UPO,301773600.0
G300_FWOA_v3,S03,5,FRM,LPO,0.0
G300_FWOA_v3,S03,5,FRM,MEL,691671600.0
G300_FWOA_v3,S03,5,FRM,LBA,84717000.0
G300_FWOA_v3,S03,5,FRM,BRT,130852800.0
G300_FWOA_v3,S03,5,FRM,CAS,194471100.0
G300_FWOA_v3,S03,5,FRM,EWCR,79960500.0
G300_FWOA_v3,S03,10,FRM,AVT,570670200.0
G300_FWOA_v3,S03,10,FRM,LTB,379487700.0
G300_FWOA_v3,S03,10,FRM,UBA,874575000.0
G300_FWOA_v3,S03,10,FRM,BFD,137635200.0
G300_FWOA_v3,S03,10,FRM,UPO,548819100.0
G300_FWOA_v3,S03,10,FRM,LPO,0.0
G300_FWOA_v3,S03,10,FRM,MEL,756912600.0
G300_FWOA_v3,S03,10,FRM,LBA,114975900.0
G300_FWOA_v3,S03,10,FRM,BRT,217701900.0
G300_FWOA_v3,S03,10,FRM,CAS,233969400.0
G300_FWOA_v3,S03,10,FRM,EWCR,81301500.0
G300_FWOA_v3,S03,15,FRM,AVT,879552900.0
G300_FWOA_v3,S03,15,FRM,LTB,399336300.0
G300_FWOA_v3,S03,15,FRM,UBA,1094326200.0
G300_FWOA_v3,S03,15,FRM,BFD,144369900.0
G300_FWOA_v3,S03,15,FRM,UPO,1236126600.0
G300_FWOA_v3,S03,15,FRM,LPO,0.0
G300_FWOA_v3,S03,15,FRM,MEL,798876000.0
G300_FWOA_v3,S03,15,FRM,LBA,132967800.0
G300_FWOA_v3,S03,15,FRM,BRT,228597300.0
G300_FWOA_v3,S03,15,FRM,CAS,238792500.0
G300_FWOA_v3,S03,15,FRM,EWCR,4567500.0
G300_FWOA_v3,S03,20,FRM,AVT,1048404600.0
G300_FWOA_v3,S03,20,FRM,LTB,423849600.0
G300_FWOA_v3,S03,20,FRM,UBA,1422957600.0
G300_FWOA_v3,S03,20,FRM,BFD,149134500.0
G300_FWOA_v3,S03,20,FRM,UPO,1325678400.0
G300_FWOA_v3,S03,20,FRM,LPO,0.0
G300_FWOA_v3,S03,20,FRM,MEL,876969900.0
G300_FWOA_v3,S03,20,FRM,LBA,125163000.0
G300_FWOA_v3,S03,20,FRM,BRT,245108700.0
G300_FWOA_v3,S03,20,FRM,CAS,227242800.0
G300_FWOA_v3,S03,20,FRM,EWCR,1398600.0
G300_FWOA_v3,S03,25,FRM,AVT,1201374000.0
G300_FWOA_v3,S03,25,FRM,LTB,406539000.0
G300_FWOA_v3,S03,25,FRM,UBA,1218968100.0
G300_FWOA_v3,S03,25,FRM,BFD,95029200.0
G300_FWOA_v3,S03,25,FRM,UPO,1352531700.0
G300_FWOA_v3,S03,25,FRM,LPO,180900.0
G300_FWOA_v3,S03,25,FRM,MEL,782990100.0
G300_FWOA_v3,S03,25,FRM,LBA,55809000.0
G300_FWOA_v3,S03,25,FRM,BRT,253147500.0
G300_FWOA_v3,S03,25,FRM,CAS,177930900.0
G300_FWOA_v3,S03,25,FRM,EWCR,777600.0
G300_FWOA_v3,S03,30,FRM,AVT,1340819100.0
G300_FWOA_v3,S03,30,FRM,LTB,409229100.0
G300_FWOA_v3,S03,30,FRM,UBA,1188166500.0
G300_FWOA_v3,S03,30,FRM,BFD,106156800.0
G300_FWOA_v3,S03,30,FRM,UPO,1364658300.0
G300_FWOA_v3,S03,30,FRM,LPO,204300.0
G300_FWOA_v3,S03,30,FRM,MEL,778980600.0
G300_FWOA_v3,S03,30,FRM,LBA,8784000.0
G300_FWOA_v3,S03,30,FRM,BRT,267630300.0
G300_FWOA_v3,S03,30,FRM,CAS,175195800.0
G300_FWOA_v3,S03,30,FRM,EWCR,643500.0
G300_FWOA_v3,S03,35,FRM,AVT,1470834900.0
G300_FWOA_v3,S03,35,FRM,LTB,201942900.0
G300_FWOA_v3,S03,35,FRM,UBA,889316100.0
G300_FWOA_v3,S03,35,FRM,BFD,118026900.0
G300_FWOA_v3,S03,35,FRM,UPO,1370664900.0
G300_FWOA_v3,S03,35,FRM,LPO,74700.0
G300_FWOA_v3,S03,35,FRM,MEL,368269200.0
G300_FWOA_v3,S03,35,FRM,LBA,822600.0
G300_FWOA_v3,S03,35,FRM,BRT,256880700.0
G300_FWOA_v3,S03,35,FRM,CAS,146335500.0
G300_FWOA_v3,S03,35,FRM,EWCR,0.0
G300_FWOA_v3,S03,40,FRM,AVT,1470717000.0
G300_FWOA_v3,S03,40,FRM,LTB,73778400.0
G300_FWOA_v3,S03,40,FRM,UBA,26805600.0
G300_FWOA_v3,S03,40,FRM,BFD,95013000.0
G300_FWOA_v3,S03,40,FRM,UPO,924005700.0
G300_FWOA_v3,S03,40,FRM,LPO,0.0
G300_FWOA_v3,S03,40,FRM,MEL,78423300.0
G300_FWOA_v3,S03,40,FRM,LBA,576900.0
G300_FWOA_v3,S03,40,FRM,BRT,121662900.0
G300_FWOA_v3,S03,40,FRM,CAS,64258200.0
G300_FWOA_v3,S03,40,FRM,EWCR,0.0
G300_FWOA_v3,S03,45,FRM,AVT,1210344300.0
G300_FWOA_v3,S03,45,FRM,LTB,46378800.0
G300_FWOA_v3,S03,45,FRM,UBA,6144300.0
G300_FWOA_v3,S03,45,FRM,BFD,91170000.0
G300_FWOA_v3,S03,45,FRM,UPO,344912400.0
G300_FWOA_v3,S03,45,FRM,LPO,0.0
G300_FWOA_v3,S03,45,FRM,MEL,52391700.0
G300_FWOA_v3,S03,45,FRM,LBA,310500.0
G300_FWOA_v3,S03,45,FRM,BRT,70552800.0
G300_FWOA_v3,S03,45,FRM,CAS,51753600.0
G300_FWOA_v3,S03,45,FRM,EWCR,0.0
G300_FWOA_v3,S03,50,FRM,AVT,980317800.0
G300_FWOA_v3,S03,50,FRM,LTB,42981300.0
G300_FWOA_v3,S03,50,FRM,UBA,90000.0
G300_FWOA_v3,S03,50,FRM,BFD,76952700.0
G300_FWOA_v3,S03,50,FRM,UPO,316268100.0
G300_FWOA_v3,S03,50,FRM,LPO,0.0
G300_FWOA_v3,S03,50,FRM,MEL,33095700.0
G300_FWOA_v3,S03,50,FRM,LBA,279000.0
G300_FWOA_v3,S03,50,FRM,BRT,60047100.0
G300_FWOA_v3,S03,50,FRM,CAS,13968000.0
G300_FWOA_v3,S03,50,FRM,EWCR,0.0
G300_FWOA_v3,S03,5,INM,AVT,845222400.0
G300_FWOA_v3,S03,5,INM,LTB,47088900.0
G300_FWOA_v3,S03,5,INM,UBA,120541500.0
G300_FWOA_v3,S03,5,INM,BFD,14706900.0
G300_FWOA_v3,S03,5,INM,UPO,144153000.0
G300_FWOA_v3,S03,5,INM,LPO,0.0
G300_FWOA_v3,S03,5,INM,MEL,306324000.0
G300_FWOA_v3,S03,5,INM,LBA,12221100.0
G300_FWOA_v3,S03,5,INM,BRT,61161300.0
G300_FWOA_v3,S03,5,INM,CAS,12729600.0
G300_FWOA_v3,S03,5,INM,EWCR,0.0
G300_FWOA_v3,S03,10,INM,AVT,665027100.0
G300_FWOA_v3,S03,10,INM,LTB,20388600.0
G300_FWOA_v3,S03,10,INM,UBA,47871000.0
G300_FWOA_v3,S03,10,INM,BFD,6754500.0
G300_FWOA_v3,S03,10,INM,UPO,90005400.0
G300_FWOA_v3,S03,10,INM,LPO,0.0
G300_FWOA_v3,S03,10,INM,MEL,266277600.0
G300_FWOA_v3,S03,10,INM,LBA,1491300.0
G300_FWOA_v3,S03,10,INM,BRT,1401300.0
G300_FWOA_v3,S03,10,INM,CAS,1138500.0
G300_FWOA_v3,S03,10,INM,EWCR,1800.0
G300_FWOA_v3,S03,15,INM,AVT,439496100.0
G300_FWOA_v3,S03,15,INM,LTB,11875500.0
G300_FWOA_v3,S03,15,INM,UBA,24248700.0
G300_FWOA_v3,S03,15,INM,BFD,4531500.0
G300_FWOA_v3,S03,15,INM,UPO,27809100.0
G300_FWOA_v3,S03,15,INM,LPO,900.0
G300_FWOA_v3,S03,15,INM,MEL,208398600.0
G300_FWOA_v3,S03,15,INM,LBA,298800.0
G300_FWOA_v3,S03,15,INM,BRT,99900.0
G300_FWOA_v3,S03,15,INM,CAS,56700.0
G300_FWOA_v3,S03,15,INM,EWCR,900.0
G300_FWOA_v3,S03,20,INM,AVT,351669600.0
G300_FWOA_v3,S03,20,INM,LTB,4780800.0
G300_FWOA_v3,S03,20,INM,UBA,3668400.0
G300_FWOA_v3,S03,20,INM,BFD,3244500.0
G300_FWOA_v3,S03,20,INM,UPO,10926000.0
G300_FWOA_v3,S03,20,INM,LPO,0.0
G300_FWOA_v3,S03,20,INM,MEL,131877900.0
G300_FWOA_v3,S03,20,INM,LBA,238500.0
G300_FWOA_v3,S03,20,INM,BRT,99000.0
G300_FWOA_v3,S03,20,INM,CAS,45000.0
G300_FWOA_v3,S03,20,INM,EWCR,4500.0
G300_FWOA_v3,S03,25,INM,AVT,274033800.0
G300_FWOA_v3,S03,25,INM,LTB,3167100.0
G300_FWOA_v3,S03,25,INM,UBA,2599200.0
G300_FWOA_v3,S03,25,INM,BFD,1044000.0
G300_FWOA_v3,S03,25,INM,UPO,4413600.0
G300_FWOA_v3,S03,25,INM,LPO,0.0
G300_FWOA_v3,S03,25,INM,MEL,49078800.0
G300_FWOA_v3,S03,25,INM,LBA,21600.0
G300_FWOA_v3,S03,25,INM,BRT,416700.0
G300_FWOA_v3,S03,25,INM,CAS,14400.0
G300_FWOA_v3,S03,25,INM,EWCR,0.0
G300_FWOA_v3,S03,30,INM,AVT,218043900.0
G300_FWOA_v3,S03,30,INM,LTB,2723400.0
G300_FWOA_v3,S03,30,INM,UBA,3859200.0
G300_FWOA_v3,S03,30,INM,BFD,1137600.0
G300_FWOA_v3,S03,30,INM,UPO,3153600.0
G300_FWOA_v3,S03,30,INM,LPO,0.0
G300_FWOA_v3,S03,30,INM,MEL,1598400.0
G300_FWOA_v3,S03,30,INM,LBA,40500.0
G300_FWOA_v3,S03,30,INM,BRT,36000.0
G300_FWOA_v3,S03,30,INM,CAS,66600.0
G300_FWOA_v3,S03,30,INM,EWCR,2700.0
G300_FWOA_v3,S03,35,INM,AVT,168893100.0
G300_FWOA_v3,S03,35,INM,LTB,2601000.0
G300_FWOA_v3,S03,35,INM,UBA,408600.0
G300_FWOA_v3,S03,35,INM,BFD,2370600.0
G300_FWOA_v3,S03,35,INM,UPO,2394900.0
G300_FWOA_v3,S03,35,INM,LPO,0.0
G300_FWOA_v3,S03,35,INM,MEL,27900.0
G300_FWOA_v3,S03,35,INM,LBA,7200.0
G300_FWOA_v3,S03,35,INM,BRT,1734300.0
G300_FWOA_v3,S03,35,INM,CAS,12600.0
G300_FWOA_v3,S03,35,INM,EWCR,0.0
G300_FWOA_v3,S03,40,INM,AVT,113809500.0
G300_FWOA_v3,S03,40,INM,LTB,4301100.0
G300_FWOA_v3,S03,40,INM,UBA,67500.0
G300_FWOA_v3,S03,40,INM,BFD,106200.0
G300_FWOA_v3,S03,40,INM,UPO,2687400.0
G300_FWOA_v3,S03,40,INM,LPO,1800.0
G300_FWOA_v3,S03,40,INM,MEL,6244200.0
G300_FWOA_v3,S03,40,INM,LBA,7200.0
G300_FWOA_v3,S03,40,INM,BRT,46800.0
G300_FWOA_v3,S03,40,INM,CAS,29700.0
G300_FWOA_v3,S03,40,INM,EWCR,2700.0
G300_FWOA_v3,S03,45,INM,AVT,70191900.0
G300_FWOA_v3,S03,45,INM,LTB,4486500.0
G300_FWOA_v3,S03,45,INM,UBA,17100.0
G300_FWOA_v3,S03,45,INM,BFD,668700.0
G300_FWOA_v3,S03,45,INM,UPO,54061200.0
G300_FWOA_v3,S03,45,INM,LPO,0.0
G300_FWOA_v3,S03,45,INM,MEL,450900.0
G300_FWOA_v3,S03,45,INM,LBA,0.0
G300_FWOA_v3,S03,45,INM,BRT,230400.0
G300_FWOA_v3,S03,45,INM,CAS,51300.0
G300_FWOA_v3,S03,45,INM,EWCR,0.0
G300_FWOA_v3,S03,50,INM,AVT,38005200.0
G300_FWOA_v3,S03,50,INM,LTB,2266200.0
G300_FWOA_v3,S03,50,INM,UBA,6007500.0
G300_FWOA_v3,S03,50,INM,BFD,15300.0
G300_FWOA_v3,S03,50,INM,UPO,26289000.0
G300_FWOA_v3,S03,50,INM,LPO,0.0
G300_FWOA_v3,S03,50,INM,MEL,9638100.0
G300_FWOA_v3,S03,50,INM,LBA,900.0
G300_FWOA_v3,S03,50,INM,BRT,40500.0
G300_FWOA_v3,S03,50,INM,CAS,3497400.0
G300_FWOA_v3,S03,50,INM,EWCR,1800.0
G300_FWOA_v3,S03,5,BMH,AVT,938916000.0
G300_FWOA_v3,S03,5,BMH,LTB,308859300.0
G300_FWOA_v3,S03,5,BMH,UBA,27529200.0
G300_FWOA_v3,S03,5,BMH,BFD,82404900.0
G300_FWOA_v3,S03,5,BMH,UPO,181122300.0
G300_FWOA_v3,S03,5,BMH,LPO,97546500.0
G300_FWOA_v3,S03,5,BMH,MEL,417797100.0
G300_FWOA_v3,S03,5,BMH,LBA,503823600.0
G300_FWOA_v3,S03,5,BMH,BRT,468747000.0
G300_FWOA_v3,S03,5,BMH,CAS,773047800.0
G300_FWOA_v3,S03,5,BMH,EWCR,355439700.0
G300_FWOA_v3,S03,10,BMH,AVT,831141900.0
G300_FWOA_v3,S03,10,BMH,LTB,196704000.0
G300_FWOA_v3,S03,10,BMH,UBA,10971900.0
G300_FWOA_v3,S03,10,BMH,BFD,51493500.0
G300_FWOA_v3,S03,10,BMH,UPO,148047300.0
G300_FWOA_v3,S03,10,BMH,LPO,99693900.0
G300_FWOA_v3,S03,10,BMH,MEL,351758700.0
G300_FWOA_v3,S03,10,BMH,LBA,446350500.0
G300_FWOA_v3,S03,10,BMH,BRT,425565900.0
G300_FWOA_v3,S03,10,BMH,CAS,698681700.0
G300_FWOA_v3,S03,10,BMH,EWCR,244588500.0
G300_FWOA_v3,S03,15,BMH,AVT,681722100.0
G300_FWOA_v3,S03,15,BMH,LTB,149933700.0
G300_FWOA_v3,S03,15,BMH,UBA,5300100.0
G300_FWOA_v3,S03,15,BMH,BFD,32217300.0
G300_FWOA_v3,S03,15,BMH,UPO,130582800.0
G300_FWOA_v3,S03,15,BMH,LPO,88995600.0
G300_FWOA_v3,S03,15,BMH,MEL,287369100.0
G300_FWOA_v3,S03,15,BMH,LBA,391414500.0
G300_FWOA_v3,S03,15,BMH,BRT,383898600.0
G300_FWOA_v3,S03,15,BMH,CAS,644616900.0
G300_FWOA_v3,S03,15,BMH,EWCR,227155500.0
G300_FWOA_v3,S03,20,BMH,AVT,535923000.0
G300_FWOA_v3,S03,20,BMH,LTB,116987400.0
G300_FWOA_v3,S03,20,BMH,UBA,8857800.0
G300_FWOA_v3,S03,20,BMH,BFD,15199200.0
G300_FWOA_v3,S03,20,BMH,UPO,113186700.0
G300_FWOA_v3,S03,20,BMH,LPO,81705600.0
G300_FWOA_v3,S03,20,BMH,MEL,248670000.0
G300_FWOA_v3,S03,20,BMH,LBA,332952300.0
G300_FWOA_v3,S03,20,BMH,BRT,324370800.0
G300_FWOA_v3,S03,20,BMH,CAS,609827400.0
G300_FWOA_v3,S03,20,BMH,EWCR,195238800.0
G300_FWOA_v3,S03,25,BMH,AVT,452972700.0
G300_FWOA_v3,S03,25,BMH,LTB,108864000.0
G300_FWOA_v3,S03,25,BMH,UBA,229047300.0
G300_FWOA_v3,S03,25,BMH,BFD,10746000.0
G300_FWOA_v3,S03,25,BMH,UPO,103539600.0
G300_FWOA_v3,S03,25,BMH,LPO,71794800.0
G300_FWOA_v3,S03,25,BMH,MEL,268229700.0
G300_FWOA_v3,S03,25,BMH,LBA,269876700.0
G300_FWOA_v3,S03,25,BMH,BRT,251107200.0
G300_FWOA_v3,S03,25,BMH,CAS,566403300.0
G300_FWOA_v3,S03,25,BMH,EWCR,85378500.0
G300_FWOA_v3,S03,30,BMH,AVT,372154500.0
G300_FWOA_v3,S03,30,BMH,LTB,74736900.0
G300_FWOA_v3,S03,30,BMH,UBA,303965100.0
G300_FWOA_v3,S03,30,BMH,BFD,3571200.0
G300_FWOA_v3,S03,30,BMH,UPO,90943200.0
G300_FWOA_v3,S03,30,BMH,LPO,60235200.0
G300_FWOA_v3,S03,30,BMH,MEL,267350400.0
G300_FWOA_v3,S03,30,BMH,LBA,198956700.0
G300_FWOA_v3,S03,30,BMH,BRT,189648000.0
G300_FWOA_v3,S03,30,BMH,CAS,488377800.0
G300_FWOA_v3,S03,30,BMH,EWCR,52533900.0
G300_FWOA_v3,S03,35,BMH,AVT,299728800.0
G300_FWOA_v3,S03,35,BMH,LTB,45640800.0
G300_FWOA_v3,S03,35,BMH,UBA,520854300.0
G300_FWOA_v3,S03,35,BMH,BFD,5392800.0
G300_FWOA_v3,S03,35,BMH,UPO,77700600.0
G300_FWOA_v3,S03,35,BMH,LPO,42993900.0
G300_FWOA_v3,S03,35,BMH,MEL,319947300.0
G300_FWOA_v3,S03,35,BMH,LBA,39562200.0
G300_FWOA_v3,S03,35,BMH,BRT,143790300.0
G300_FWOA_v3,S03,35,BMH,CAS,361088100.0
G300_FWOA_v3,S03,35,BMH,EWCR,731700.0
G300_FWOA_v3,S03,40,BMH,AVT,222339600.0
G300_FWOA_v3,S03,40,BMH,LTB,52013700.0
G300_FWOA_v3,S03,40,BMH,UBA,1018492200.0
G300_FWOA_v3,S03,40,BMH,BFD,4355100.0
G300_FWOA_v3,S03,40,BMH,UPO,311344200.0
G300_FWOA_v3,S03,40,BMH,LPO,1647900.0
G300_FWOA_v3,S03,40,BMH,MEL,306490500.0
G300_FWOA_v3,S03,40,BMH,LBA,1557000.0
G300_FWOA_v3,S03,40,BMH,BRT,141344100.0
G300_FWOA_v3,S03,40,BMH,CAS,285685200.0
G300_FWOA_v3,S03,40,BMH,EWCR,545400.0
G300_FWOA_v3,S03,45,BMH,AVT,164621700.0
G300_FWOA_v3,S03,45,BMH,LTB,35260200.0
G300_FWOA_v3,S03,45,BMH,UBA,699325200.0
G300_FWOA_v3,S03,45,BMH,BFD,2261700.0
G300_FWOA_v3,S03,45,BMH,UPO,401218200.0
G300_FWOA_v3,S03,45,BMH,LPO,8100.0
G300_FWOA_v3,S03,45,BMH,MEL,202128300.0
G300_FWOA_v3,S03,45,BMH,LBA,1183500.0
G300_FWOA_v3,S03,45,BMH,BRT,119421000.0
G300_FWOA_v3,S03,45,BMH,CAS,186198300.0
G300_FWOA_v3,S03,45,BMH,EWCR,332100.0
G300_FWOA_v3,S03,50,BMH,AVT,114224400.0
G300_FWOA_v3,S03,50,BMH,LTB,33389100.0
G300_FWOA_v3,S03,50,BMH,UBA,237665700.0
G300_FWOA_v3,S03,50,BMH,BFD,2356200.0
G300_FWOA_v3,S03,50,BMH,UPO,218583900.0
G300_FWOA_v3,S03,50,BMH,LPO,5400.0
G300_FWOA_v3,S03,50,BMH,MEL,69003000.0
G300_FWOA_v3,S03,50,BMH,LBA,916200.0
G300_FWOA_v3,S03,50,BMH,BRT,92596500.0
G300_FWOA_v3,S03,50,BMH,CAS,49813200.0
G300_FWOA_v3,S03,50,BMH,EWCR,184500.0
G300_FWOA_v3,S03,5,SAM,AVT,304653600.0
G300_FWOA_v3,S03,5,SAM,LTB,484081200.0
G300_FWOA_v3,S03,5,SAM,UBA,0.0
G300_FWOA_v3,S03,5,SAM,BFD,58644000.0
G300_FWOA_v3,S03,5,SAM,UPO,405000.0
G300_FWOA_v3,S03,5,SAM,LPO,396108000.0
G300_FWOA_v3,S03,5,SAM,MEL,14526000.0
G300_FWOA_v3,S03,5,SAM,LBA,417554100.0
G300_FWOA_v3,S03,5,SAM,BRT,135068400.0
G300_FWOA_v3,S03,5,SAM,CAS,257124600.0
